"ACCOUNT_NUM","APPRAISAL_YR"
"28217100040010000","2026"
"2821950229A120000","2026"
"28220700FF0000A00","2026"
"282315001301R0000","2026"
"28237500270080000","2026"
"28241600010440000","2026"
"28243270010020000","2026"
"28245500050120000","2026"
"28055500000110000","2026"
"28056100000020000","2026"
"28064510010010000","2026"
"28073500250010100","2026"
"28073500250050000","2026"
"28073500250180000","2026"
"280835000201R0000","2026"
"280005002205R0000","2026"
"28015500004180000","2026"
"28024500020100000","2026"
"380574600A3R10000","2026"
"36075400010010000","2026"
"360790000E0040000","2026"
"360835000B48R0000","2026"
"36088500020010100","2026"
"36092010000000000","2026"
"36LANCASTB09L1400","2026"
"24173000010010000","2026"
"242317400H0000400","2026"
"26000500000130000","2026"
"26007310010010000","2026"
"260237500101R0000","2026"
"20066500000430000","2026"
"200729000A0010000","2026"
"20091250060190000","2026"
"200936100A01A0000","2026"
"20095500010030000","2026"
"20095650130060000","2026"
"201011200D0160000","2026"
"201015000022R10TE","2026"
"201040000A0020100","2026"
"42123500100000000","2026"
"42128500110140000","2026"
"140408500A01A0000","2026"
"14041030010010000","2026"
"14053780010010000","2026"
"14059010010010000","2026"
"14061660010010000","2026"
"00000800825500000","2026"
"00000801922000200","2026"
"00000801985000100","2026"
"00000802258000300","2026"
"00000802258000400","2026"
"00000804382000000","2026"
"00000805582000000","2026"
"440142400A01R0000","2026"
"28124540010010000","2026"
"28130500060020000","2026"
"281937500166R0000","2026"
"28198150X10020000","2026"
"48552380010010000","2026"
"32043500040010000","2026"
"320513500A0060000","2026"
"32062600020010000","2026"
"32064400510010000","2026"
"32076400010010000","2026"
"32086100000010100","2026"
"32087100000010000","2026"
"32087700000040300","2026"
"32094500000090000","2026"
"32109700000010000","2026"
"322029700B0150000","2026"
"322029700C0020000","2026"
"322106900A0010000","2026"
"32213500010130000","2026"
"32228500000010000","2026"
"32251000000010100","2026"
"32251010000010000","2026"
"32258670000020000","2026"
"32258730000020200","2026"
"32258800000010000","2026"
"28091320010020000","2026"
"381585100D0090000","2026"
"38180500000140300","2026"
"38180500000480400","2026"
"38180500000880100","2026"
"38180500001160100","2026"
"38180500001220000","2026"
"38180500001280300","2026"
"38180500001970100","2026"
"26042500000140000","2026"
"65118907510030100","2026"
"65121025010080000","2026"
"65124141510110200","2026"
"65124141510140000","2026"
"65124141510150100","2026"
"65124847017010100","2026"
"380645000C0050000","2026"
"380955100A0010000","2026"
"381180000A01B0000","2026"
"381202000A1R10000","2026"
"65126355010110000","2026"
"65129382610270100","2026"
"65130704010410000","2026"
"65131911910280000","2026"
"65133017610070000","2026"
"32259200000000000","2026"
"322595500D0020000","2026"
"322595800R0040000","2026"
"322625000A0020000","2026"
"32283660000010000","2026"
"32290500000010600","2026"
"323246100A0000100","2026"
"32333500010040000","2026"
"323335400A0020200","2026"
"00463100000010000","2026"
"005185000A0020000","2026"
"005302000004B0000","2026"
"00533500120000A00","2026"
"005414000D0020000","2026"
"65134829210270000","2026"
"65134933010090000","2026"
"65142402510120100","2026"
"65143709510050000","2026"
"65144213010070000","2026"
"50000500040080000","2026"
"50012550000000100","2026"
"50032500020160000","2026"
"50042500010000100","2026"
"50046500000020000","2026"
"520072300A0010000","2026"
"54000500000210000","2026"
"36LANCASTB13L0100","2026"
"38004500010180199","2026"
"380355000A0000000","2026"
"380365100522R0000","2026"
"38040500030160000","2026"
"870542500C0120000","2026"
"940505000I0420000","2026"
"42209650000000A00","2026"
"42231930530010100","2026"
"381982500A0010000","2026"
"38198500030010000","2026"
"38214000U015B0000","2026"
"38224950000000000","2026"
"382276000A1R10000","2026"
"382500000A0030000","2026"
"420466200K0010000","2026"
"42050450030040000","2026"
"26461500150240000","2026"
"26464500030010000","2026"
"26483500140100000","2026"
"99140918140000000","2026"
"32348600000010000","2026"
"32353210040020000","2026"
"32353220040010000","2026"
"323904000A0010000","2026"
"32411500020260000","2026"
"324244000A0030000","2026"
"32449500000020000","2026"
"14090700010010000","2026"
"14104550000A10100","2026"
"14104650010010000","2026"
"14104690010010000","2026"
"14108700020030000","2026"
"60204500060040000","2026"
"38152600090400000","2026"
"381527600A0010000","2026"
"32487550000010000","2026"
"32493500000150100","2026"
"324935500B0010000","2026"
"32531500020210000","2026"
"32531500060070000","2026"
"32531500070160000","2026"
"32538500070010000","2026"
"32539780000010000","2026"
"32546500000290100","2026"
"325519500A0010000","2026"
"321195600A0010000","2026"
"32155500020320000","2026"
"32155500030160000","2026"
"32155500030170000","2026"
"60012500010090000","2026"
"60019500030230000","2026"
"60044500020100000","2026"
"60044500020190000","2026"
"60069500000010800","2026"
"600735000125A0000","2026"
"422445000B0010000","2026"
"42255000140010000","2026"
"42275510010010000","2026"
"42430700000440000","2026"
"42431450000110000","2026"
"42DALAREARAPTCR00","2026"
"44001400000000B00","2026"
"940508000514X0000","2026"
"99000000038045000","2026"
"99000000120275000","2026"
"60076500010030000","2026"
"60076500030040000","2026"
"60076500060190000","2026"
"60076500070040000","2026"
"60084500630010000","2026"
"60084500850000000","2026"
"32460550000030000","2026"
"32460550000040000","2026"
"32469500010000100","2026"
"99940730000245450","2026"
"65146023510060500","2026"
"65146023510110000","2026"
"65146023510460000","2026"
"65146024010190000","2026"
"65146261910010000","2026"
"65146263210620100","2026"
"65146264110060100","2026"
"65146334310190000","2026"
"65146334310200000","2026"
"65147343010010000","2026"
"65148048010010000","2026"
"42066700000010000","2026"
"420687500A0030000","2026"
"420726100A0020000","2026"
"420746700A04A0000","2026"
"42078500010000000","2026"
"420865000103A0000","2026"
"42104000000010000","2026"
"42113500010390000","2026"
"99070815240000000","2026"
"99070821490000000","2026"
"60084500890100000","2026"
"60084501030180000","2026"
"60095500210060000","2026"
"60111500020040000","2026"
"60111500030060000","2026"
"60113500830050000","2026"
"32156500010040000","2026"
"65148048510090000","2026"
"65148315070090200","2026"
"65148315070160000","2026"
"65150664510030100","2026"
"65151066510370000","2026"
"65151601510070000","2026"
"65151602010110000","2026"
"65151602010140000","2026"
"65153819510090000","2026"
"65154825510030800","2026"
"65154825510030900","2026"
"65155227510290000","2026"
"65155227510350000","2026"
"65155730510030000","2026"
"65155730510080700","2026"
"65155730510200000","2026"
"65156434510180000","2026"
"99030318101510600","2026"
"99050328670000000","2026"
"28DFW000000MR7042","2026"
"28DFW00000MR14021","2026"
"28DFW00000MR14022","2026"
"28DFW00000MR14032","2026"
"28DFW00000MR14051","2026"
"28DFW00000MR14058","2026"
"28DFW00000MR14060","2026"
"28DFW00000MR15143","2026"
"28DFW00000MR15147","2026"
"99942070000126650","2026"
"99950170000243550","2026"
"65159454510050000","2026"
"65160604110010000","2026"
"65161206510130000","2026"
"65161308010030100","2026"
"65161308510130000","2026"
"65165828510080000","2026"
"65169241510020300","2026"
"60115500030041200","2026"
"60115500030050800","2026"
"60115500030050900","2026"
"60115500030051300","2026"
"60115500030052700","2026"
"60115500030140200","2026"
"60115500030140700","2026"
"60115500030141500","2026"
"601155000305A1900","2026"
"60122500000010000","2026"
"60122500000050000","2026"
"60123500110080000","2026"
"60123500110190000","2026"
"99071210870000000","2026"
"60123500110320000","2026"
"60133500050110000","2026"
"601515000101A0000","2026"
"60156500110050000","2026"
"60168500010030000","2026"
"99200408300244400","2026"
"65172156010050000","2026"
"65172558010010300","2026"
"65175470010020000","2026"
"99081030150000000","2026"
"99081126350000000","2026"
"99090909980000000","2026"
"99090921910000000","2026"
"99090923390000000","2026"
"99091019250000000","2026"
"99952150000094250","2026"
"28DFW00000MR15154","2026"
"28DFW00000MR15356","2026"
"28DFW00000MR15375","2026"
"28DFW00000MR15380","2026"
"28DFW00000MR16131","2026"
"28DFW00000MR16152","2026"
"28DFW00000MR16168","2026"
"28DFW00000MR16175","2026"
"28DFW00000MR16183","2026"
"28DFW00000MR16190","2026"
"28DFW00000MR16217","2026"
"28DFW00000MR16228","2026"
"28DFW00000MR16229","2026"
"28DFW00000MR16254","2026"
"28DFW00000MR16256","2026"
"28DFW00000MR16635","2026"
"28DFW00000MR18087","2026"
"28DFW00000MR18090","2026"
"28DFW00000MR18091","2026"
"28DFW00000MR18096","2026"
"28DFW00000MR18116","2026"
"28DFW00000MR18131","2026"
"28DFW00000MR18135","2026"
"28DFW00000MR18162","2026"
"28DFW00000MR18164","2026"
"28DFW00000MR18179","2026"
"28DFW00000MR18184","2026"
"28DFW00000MR18588","2026"
"28DFW00000MR30015","2026"
"28DFW00000MR30089","2026"
"28DFW00000MR30105","2026"
"28DFW00000MR30115","2026"
"28DFW00000MR30132","2026"
"28DFW00000MR30201","2026"
"28DFW00000MR30283","2026"
"28DFW00000MR30316","2026"
"28DFW00000MR30328","2026"
"28DFW00000MR30449","2026"
"28DFW00000MR30455","2026"
"99962120000020050","2026"
"99962560000009750","2026"
"99962560000182950","2026"
"99201019600000000","2026"
"28DFW00000MR30457","2026"
"28DFW00000MR30479","2026"
"28DFW00000MR30511","2026"
"28DFW00000MR30512","2026"
"28DFW00000MR30544","2026"
"28DFW00000MR30550","2026"
"28DFW00000MR30553","2026"
"28DFW00000MR30562","2026"
"28DFW00000MR30702","2026"
"28DFW00000MR31102","2026"
"28DFW00000MR31152","2026"
"28DFW00000MR31356","2026"
"28DFW00000MR31372","2026"
"28DFW00000MR31379","2026"
"32000500120050000","2026"
"325650300A0020000","2026"
"325855300B0010100","2026"
"329625000A0020000","2026"
"36000500120000000","2026"
"36000500600010000","2026"
"36000500600030000","2026"
"36000500760080200","2026"
"36002500040090000","2026"
"36009500000010000","2026"
"99970440000196750","2026"
"99971150000027750","2026"
"99971150000080400","2026"
"60220500010019900","2026"
"60222800000020000","2026"
"60248500010070100","2026"
"60254500100210000","2026"
"602575000442B0000","2026"
"99060130650000000","2026"
"99060208340000000","2026"
"99971150000209800","2026"
"99972800000044700","2026"
"60C61590000000200","2026"
"60DALAREARAPTAS00","2026"
"60DFW0DC0000MR912","2026"
"60DFW0DC0000MR917","2026"
"60ROCKISLANDDC100","2026"
"60STLOUISSWFFCD00","2026"
"610035000A0010000","2026"
"61030500050020000","2026"
"65000102510630000","2026"
"65000102510810100","2026"
"99201215520000000","2026"
"99210302880000000","2026"
"99972800000119550","2026"
"99100111700000000","2026"
"65002619010040700","2026"
"65003022010030600","2026"
"65003122519000000","2026"
"65004128000030000","2026"
"65004930510120000","2026"
"65004930510260000","2026"
"65006145510400000","2026"
"65008564010010000","2026"
"65008564010160000","2026"
"65008564010300100","2026"
"65011077610010000","2026"
"65011379510290000","2026"
"65011982510010200","2026"
"65012284010370100","2026"
"65013103510130000","2026"
"65013706510310000","2026"
"65014108910410000","2026"
"65014510510020000","2026"
"65015819510010100","2026"
"65016020510020400","2026"
"99151027900000000","2026"
"99151111130000000","2026"
"99151214530000000","2026"
"440160500B0020000","2026"
"44016280010010000","2026"
"44022850010010000","2026"
"440228700316R0000","2026"
"446305000A0010000","2026"
"99982600000047250","2026"
"48000500230040000","2026"
"48000500400020000","2026"
"480008500102R0000","2026"
"48004520020050000","2026"
"48004570020010000","2026"
"48004570020320000","2026"
"48006510010010000","2026"
"99983420000232100","2026"
"99060221260000000","2026"
"99220105900000000","2026"
"99220111320000000","2026"
"99220118440000000","2026"
"99061012250000000","2026"
"99220913460000000","2026"
"99230227112000000","2026"
"99230322127000000","2026"
"99160328122000000","2026"
"99161116400000000","2026"
"99170926470000000","2026"
"65016623510000100","2026"
"65017026010070000","2026"
"65017228010050000","2026"
"65017228010360000","2026"
"65017812010050100","2026"
"65019643010020700","2026"
"65021453010090000","2026"
"65021553510020300","2026"
"65022558010250100","2026"
"65022558010260000","2026"
"65022558510290100","2026"
"65022558510580600","2026"
"99101101760000000","2026"
"99992310000183050","2026"
"99171121390000000","2026"
"99180214250000000","2026"
"99180329320000000","2026"
"65022661010330000","2026"
"65022661010360000","2026"
"65022863010100000","2026"
"65022863010100200","2026"
"65024508290010100","2026"
"65024974510030000","2026"
"65025477010370000","2026"
"65025577510040700","2026"
"65026405210220000","2026"
"65029431010030000","2026"
"65030637510030200","2026"
"65031542010021900","2026"
"65032895020500000","2026"
"65034055510010200","2026"
"65034055510030000","2026"
"65034303040250000","2026"
"65034303040260000","2026"
"65034303040320000","2026"
"65034559010011200","2026"
"65034736030070000","2026"
"65034760510300600","2026"
"65037602510040000","2026"
"65041424010020300","2026"
"99820130000153900","2026"
"99830030000111400","2026"
"99110525100000000","2026"
"99110816480000000","2026"
"26301500020290000","2026"
"26306600030190000","2026"
"26312500020030000","2026"
"26313500020020000","2026"
"26318560010020000","2026"
"26318600010010000","2026"
"26320750000000001","2026"
"26320750000000002","2026"
"26320750000000010","2026"
"26320750000000014","2026"
"26320750000000017","2026"
"26321600060020000","2026"
"26322500001080000","2026"
"263438000100A0000","2026"
"26346170000000A00","2026"
"26346200010010000","2026"
"26346730000000000","2026"
"26351050000030000","2026"
"99181108130000000","2026"
"99181127560000000","2026"
"99181213400000000","2026"
"99110920420000000","2026"
"99111121600000000","2026"
"99121008310000000","2026"
"99121107141000000","2026"
"65043233510060100","2026"
"65043636010080100","2026"
"65045349510290100","2026"
"6504867551020TE00","2026"
"65048777010050000","2026"
"65049302510240000","2026"
"65049406510060100","2026"
"65049408510090000","2026"
"99863090000008500","2026"
"99870820000033700","2026"
"99872740000063100","2026"
"99130707100000000","2026"
"99130820170000000","2026"
"99131015300000000","2026"
"99131127860000000","2026"
"99893350000098450","2026"
"99903060000001950","2026"
"99903300000007200","2026"
"65051621010230200","2026"
"65051911110080100","2026"
"65053437110010000","2026"
"65053940510530000","2026"
"65054254010370000","2026"
"99912830000058750","2026"
"99913360000067400","2026"
"99922160000044150","2026"
"99922160000090650","2026"
"99923630000064050","2026"
"65055362010050000","2026"
"65061823710130000","2026"
"99199929900095250","2026"
"99199929900249000","2026"
"99199935600042350","2026"
"65067454510150000","2026"
"65069064510010100","2026"
"65071678610410100","2026"
"65072628530730000","2026"
"65073004510060000","2026"
"65073325110580000","2026"
"65073325520350000","2026"
"99200001000087100","2026"
"99200001000088000","2026"
"99200001000088750","2026"
"99200021600053050","2026"
"65073326020730000","2026"
"65076844510050200","2026"
"65077447510040000","2026"
"65078252010140200","2026"
"65078252010150000","2026"
"65079863510460100","2026"
"65079912010080000","2026"
"65079951510060100","2026"
"65081475015000000","2026"
"65081475510080000","2026"
"65082379810160000","2026"
"65083282510010000","2026"
"65085008410140400","2026"
"65085009030010000","2026"
"65088639610070000","2026"
"65088639610170000","2026"
"65090056510090000","2026"
"65092877510010000","2026"
"65093648610150000","2026"
"65094402110060000","2026"
"65096918110010000","2026"
"65100539610030000","2026"
"65105975510380000","2026"
"65107282010160100","2026"
"65108202010020000","2026"
"65110012510210000","2026"
"65113646710470100","2026"
"65115256510050000","2026"
"65115659140020000","2026"
"65117068010050600","2026"
"65117168510120000","2026"
"65118384010030000","2026"
"99200208600018300","2026"
"99200212700038650","2026"
"99200225200222450","2026"
"99200324700152850","2026"
"99200324700357050","2026"
"99200324700365200","2026"
"00000100315009600","2026"
"00000107756000000","2026"
"00000109179000000","2026"
"00000109249009600","2026"
"00000109525000000","2026"
"00000109702000000","2026"
"00000128098000000","2026"
"00000128122000000","2026"
"00000128605000000","2026"
"00000128860000000","2026"
"00000128875000000","2026"
"00000129619000000","2026"
"00000130039000000","2026"
"00000150592000000","2026"
"00000151030000000","2026"
"00000171532000000","2026"
"00000171739000000","2026"
"00000112381000000","2026"
"00000112420000000","2026"
"00000114736000000","2026"
"00000114742000000","2026"
"00000115423000000","2026"
"00000115780000000","2026"
"00000117076000000","2026"
"00000122296000000","2026"
"00000122511500000","2026"
"00000123724000000","2026"
"00000124033000000","2026"
"00000146918000000","2026"
"00000169117000000","2026"
"00000104245500000","2026"
"00000104645000000","2026"
"00000104998000000","2026"
"00000105607000000","2026"
"00000105766000000","2026"
"00000105769000000","2026"
"00000105841000000","2026"
"00000105862000000","2026"
"00000107239000000","2026"
"00000200497000000","2026"
"00000208012000000","2026"
"00000221809000000","2026"
"00000222475000000","2026"
"00000158464000000","2026"
"00000159523000000","2026"
"00000178564000000","2026"
"00000179050000000","2026"
"00000179167000000","2026"
"00000179665000000","2026"
"00000180397000000","2026"
"00000153415000000","2026"
"00000153421000000","2026"
"00000154210000000","2026"
"00000154252000000","2026"
"00000155335000000","2026"
"00000156367000000","2026"
"00000214024000000","2026"
"00000214585000000","2026"
"00000214672900000","2026"
"00000214876000000","2026"
"00000214885000000","2026"
"00000224059000000","2026"
"00000224599000000","2026"
"00000225250000000","2026"
"00000226651000000","2026"
"00000226742000000","2026"
"00000216736000000","2026"
"00000218890000000","2026"
"00000218974000000","2026"
"00000219247000000","2026"
"00000219271000000","2026"
"00000207454000000","2026"
"00000207610000000","2026"
"00000267649000000","2026"
"00000268213000000","2026"
"00000133969000000","2026"
"00000137623000100","2026"
"00000137656000000","2026"
"00000137683000000","2026"
"00000137713000000","2026"
"00000139207000000","2026"
"00000139258000000","2026"
"00000139405000000","2026"
"00000167629000000","2026"
"00000167635000000","2026"
"00000168094000000","2026"
"00000196288000000","2026"
"00000213556000000","2026"
"00000262618000000","2026"
"00000263683000000","2026"
"00000264646000000","2026"
"00000201910000000","2026"
"00000253369000000","2026"
"00000253384000000","2026"
"00000253396000000","2026"
"00000254395000000","2026"
"00000255622000000","2026"
"00000255795000000","2026"
"00000256207000000","2026"
"00000256540000000","2026"
"00000303043000000","2026"
"00000303199000000","2026"
"00000303724000000","2026"
"00000304714000000","2026"
"00000313951000000","2026"
"00000313972000000","2026"
"00000315739000000","2026"
"00000215425000000","2026"
"00000215965000000","2026"
"00000216481000000","2026"
"00000278521000000","2026"
"00000175753000000","2026"
"00000176458000000","2026"
"00000177868000000","2026"
"00000177901000000","2026"
"00000305893000000","2026"
"00000307021000000","2026"
"00000248407000000","2026"
"00000248407000100","2026"
"00000248803000000","2026"
"00000248959000000","2026"
"00000249019000000","2026"
"00000249391000000","2026"
"00000249673000000","2026"
"00000249691000000","2026"
"00000320035000100","2026"
"00000320038000000","2026"
"00000320038000100","2026"
"00000366055000100","2026"
"00000366295000000","2026"
"00000357396100000","2026"
"00000358209100000","2026"
"00000363802000000","2026"
"00000367723000000","2026"
"00000367935001200","2026"
"00000367974000000","2026"
"00000376462000000","2026"
"00000141424000000","2026"
"00000141709000000","2026"
"00000185197000000","2026"
"00000288622000000","2026"
"00000161233000000","2026"
"00000204865000000","2026"
"00000251017000000","2026"
"00000252454000000","2026"
"00000308917000000","2026"
"00000322075002800","2026"
"00000125785000000","2026"
"00000127084000000","2026"
"00000165523000000","2026"
"00000242167000000","2026"
"00000293677000000","2026"
"00000294232000000","2026"
"00000335425000000","2026"
"00000336025000000","2026"
"00000336028000000","2026"
"00000338794000000","2026"
"00000448312000000","2026"
"00000448375000000","2026"
"00000449212000000","2026"
"00000449461000000","2026"
"00000266662000000","2026"
"00000456181000000","2026"
"00000456187000000","2026"
"00000456223000000","2026"
"00000456313000000","2026"
"00000456661000000","2026"
"00000307258000000","2026"
"00000370525000000","2026"
"00000373439000000","2026"
"00000384133000000","2026"
"00000384143000000","2026"
"00000388525000000","2026"
"00000434584000100","2026"
"00000434680000000","2026"
"00000435613000000","2026"
"00000435697000000","2026"
"00000443755000000","2026"
"00000443763000000","2026"
"00000444610000000","2026"
"00000300559000000","2026"
"00000301987000000","2026"
"00000310327000000","2026"
"00000310558000000","2026"
"00000310564000000","2026"
"00000311230000000","2026"
"00000316411000000","2026"
"00000316906000000","2026"
"00000317032000000","2026"
"00000317035000000","2026"
"00000394923500000","2026"
"00000414742120000","2026"
"00000414745000000","2026"
"00000415318000000","2026"
"00000430405000000","2026"
"00000430408000000","2026"
"00000430411000000","2026"
"00000430483000000","2026"
"00000430672900000","2026"
"00000430834000000","2026"
"00000331639000000","2026"
"00000345175000100","2026"
"00000395842000000","2026"
"00000395917000000","2026"
"00000450424000000","2026"
"00000280441000000","2026"
"00000350428000000","2026"
"00000351364000100","2026"
"00000461311000000","2026"
"00000468430000000","2026"
"00000475117000000","2026"
"00000475225000000","2026"
"00000483610000000","2026"
"00000484969000000","2026"
"00000223139000000","2026"
"00000223612000000","2026"
"00000258982000000","2026"
"00000281050000000","2026"
"00000283273000000","2026"
"00000283659000000","2026"
"00000284770000000","2026"
"00000322732000000","2026"
"00000497410000000","2026"
"00000511636000000","2026"
"00000512044000000","2026"
"00000513511000100","2026"
"00000513522000000","2026"
"00000433867000000","2026"
"00000434251000000","2026"
"00000513820000000","2026"
"00000514078000000","2026"
"00000514120000000","2026"
"00000514147000000","2026"
"00000514228000000","2026"
"00000514264000000","2026"
"00000514372000000","2026"
"00000445426000000","2026"
"00000490180000000","2026"
"00000490354000000","2026"
"00000491338000000","2026"
"00000533365000000","2026"
"00000548221000000","2026"
"00000549250500200","2026"
"00000276649000000","2026"
"00000276685000000","2026"
"00000277429000000","2026"
"00000322843000000","2026"
"00000322915000000","2026"
"00000324544000000","2026"
"00000325204000000","2026"
"00000333094000100","2026"
"00000144808000000","2026"
"00000285010000000","2026"
"00000285520000000","2026"
"00000286786000000","2026"
"00000286804000000","2026"
"00000424987000000","2026"
"00000445735000000","2026"
"00000445792000000","2026"
"00000446281000000","2026"
"00000557839000000","2026"
"00000570747000000","2026"
"00000571468000000","2026"
"00000451768000000","2026"
"00000502387000100","2026"
"00000502624000100","2026"
"00000502781009900","2026"
"00000503252500000","2026"
"00000504285000000","2026"
"00000542941000000","2026"
"00000515332000000","2026"
"00000538948000000","2026"
"00000572386000000","2026"
"00000575977000000","2026"
"00000599278000000","2026"
"00000460216500100","2026"
"00000554419000000","2026"
"00000624439500000","2026"
"00000546266000000","2026"
"00000560918050000","2026"
"00000656584000000","2026"
"00000317896500000","2026"
"00000520625000000","2026"
"00000670333000000","2026"
"00000670336000000","2026"
"00000513562000000","2026"
"00000664282000000","2026"
"00000664300000000","2026"
"00000669028000000","2026"
"00000629890000000","2026"
"00000630448000000","2026"
"00000636410000000","2026"
"00000636760000000","2026"
"00000640189000000","2026"
"00000640192000000","2026"
"00000610019000000","2026"
"00000610852000000","2026"
"00000660370000000","2026"
"00000680974000000","2026"
"00000681232000000","2026"
"00000477166000000","2026"
"00000583792000000","2026"
"00000602929000000","2026"
"00000622987000000","2026"
"00000623023000000","2026"
"00000635968000000","2026"
"00000686656000000","2026"
"00000686668000000","2026"
"00000697777000000","2026"
"00000698383000000","2026"
"00000700168000600","2026"
"00000700168005400","2026"
"00000700168005900","2026"
"00000700254000000","2026"
"00000700702000100","2026"
"00000701278000000","2026"
"00000618952000000","2026"
"00000619006000000","2026"
"00000619150000000","2026"
"00000619159000000","2026"
"00000619177000000","2026"
"00000619273000000","2026"
"00000619330000000","2026"
"00000619387000000","2026"
"00000619414000000","2026"
"00000619465000000","2026"
"00000619483000000","2026"
"00000619489000000","2026"
"00000619525000000","2026"
"00000619822000000","2026"
"00000619893000000","2026"
"00000641251000000","2026"
"00000642748000000","2026"
"00000642874000000","2026"
"00000642949000000","2026"
"00000692056000000","2026"
"00000692800000000","2026"
"00000693310000000","2026"
"00000693313000000","2026"
"00000693370000000","2026"
"00000675682000000","2026"
"00000675856000000","2026"
"00000676147000000","2026"
"00000683176000000","2026"
"00000684209000000","2026"
"00000684428000000","2026"
"00000684796000000","2026"
"00000684811000000","2026"
"00000731530000000","2026"
"00000737668000100","2026"
"00000737704000000","2026"
"00000758698000000","2026"
"00000758764000000","2026"
"00000758788000000","2026"
"00000643498000000","2026"
"00000643603000000","2026"
"00000643858000000","2026"
"00000644031000000","2026"
"00000644035000000","2026"
"00000656662000200","2026"
"00000656989000000","2026"
"00000657586000000","2026"
"00000662852500000","2026"
"00000663255000000","2026"
"00000703423000000","2026"
"00000743212000000","2026"
"00000721612000000","2026"
"00000721996000000","2026"
"00000725356000000","2026"
"0000074388900TE00","2026"
"00000754624000000","2026"
"00000754627000000","2026"
"00000670534000000","2026"
"00000672691000000","2026"
"00000674197000100","2026"
"00000677197000000","2026"
"00000647335100000","2026"
"00000647408400000","2026"
"00000654316000000","2026"
"00000654415000000","2026"
"00000654715000000","2026"
"006855000E18A0000","2026"
"006870000B0010000","2026"
"00000808072000000","2026"
"00000809794640000","2026"
"00000811118410000","2026"
"00000811277500000","2026"
"00000811304500000","2026"
"00000718904000000","2026"
"005453000M0010000","2026"
"0054870D000010000","2026"
"005495000A0010000","2026"
"005599009A01A0000","2026"
"00560900000010000","2026"
"005747000A0010000","2026"
"005754000A0010000","2026"
"005776001425A0000","2026"
"0057950B000010000","2026"
"005797000A0070000","2026"
"005799001701B0000","2026"
"005823000003A0000","2026"
"00000755320000000","2026"
"00000756289000000","2026"
"00000757219000000","2026"
"00000787036000000","2026"
"00000454036000000","2026"
"00000473953000000","2026"
"00000474055000000","2026"
"00000474079000000","2026"
"00000480808000000","2026"
"00000481570000000","2026"
"00000482641000000","2026"
"00000482926000000","2026"
"00000482941000000","2026"
"00000766216000000","2026"
"00000766261000000","2026"
"00000767008000000","2026"
"00000767029000100","2026"
"00000767041000000","2026"
"00000769777000000","2026"
"00000770665000000","2026"
"00000770666000000","2026"
"00000771634000100","2026"
"00000772006000000","2026"
"00000772627000000","2026"
"00693200080020100","2026"
"0069490E000070000","2026"
"00712900020010000","2026"
"007135000301A0000","2026"
"00713500AA01B0000","2026"
"00713500DD0010000","2026"
"00713500DD0120000","2026"
"00713500EE0070000","2026"
"00000762514000000","2026"
"00000762565000000","2026"
"00000762628000000","2026"
"000116000B0010000","2026"
"00021100090010000","2026"
"00025900000000100","2026"
"000270000M01A0100","2026"
"000310000006B0000","2026"
"00039200000000300","2026"
"00000626494260000","2026"
"00000626494860000","2026"
"00000639826000100","2026"
"00000639935000100","2026"
"00000639958000100","2026"
"00000733275500000","2026"
"00000733399500000","2026"
"00C46990000000300","2026"
"00000794216500200","2026"
"16006580000020000","2026"
"00041600020030000","2026"
"000496000101A0000","2026"
"0004980B0001A0000","2026"
"000552000J07A0100","2026"
"000593000C09A0000","2026"
"000642000531L0000","2026"
"000679000W0160000","2026"
"000726000308B0000","2026"
"000827001104A0000","2026"
"000827001104A9900","2026"
"000854000601A0000","2026"
"00000734773000000","2026"
"00000737074000100","2026"
"14000500130030000","2026"
"14000500170030000","2026"
"140005200D0010000","2026"
"14013500010180000","2026"
"00000815776000000","2026"
"00000816049520100","2026"
"00000816715000000","2026"
"00000423275300000","2026"
"00000440584000000","2026"
"00000441289000000","2026"
"00000458131000000","2026"
"00000458152000000","2026"
"008340000703B0100","2026"
"008348000A0000A00","2026"
"00840200000010000","2026"
"00844000000000100","2026"
"008462000A0010000","2026"
"00847200010030000","2026"
"008598000A0010000","2026"
"0086800A000010090","2026"
"0086800A00001T100","2026"
"00DALAREARAPTT261","2026"
"00DALAREARAPTT980","2026"
"00JOEPOOLLANDES00","2026"
"00KLYDEWARRENPK00","2026"
"00LOVEFLD0IM0A000","2026"
"00LOVEFLD0IM41000","2026"
"00LOVEFLD0IM60000","2026"
"00STLOUISSWDART00","2026"
"00TIFBASEROW0T210","2026"
"00TIFBASEROW0T920","2026"
"00TIFBASEROW0T961","2026"
"10000590000A40000","2026"
"1000059000CC10000","2026"
"10000760000000000","2026"
"10000810000010000","2026"
"00000748987000000","2026"
"00000750010000000","2026"
"00000794536000000","2026"
"00000800158250000","2026"
"00000777508000000","2026"
"00000778072000100","2026"
"00000778555900000","2026"
"00000779923500000","2026"
"00000780250000100","2026"
"00000781483000000","2026"
"00000781585000000","2026"
"00000781768000000","2026"
"00000781777000000","2026"
"00000781820000000","2026"
"16013500010010000","2026"
"16015500050240000","2026"
"16015500050510000","2026"
"16015500060010000","2026"
"16015500090050000","2026"
"16015500110190000","2026"
"16015700000000000","2026"
"00100000010010000","2026"
"001080001310A0000","2026"
"001242001806A0000","2026"
"001350000005A0000","2026"
"001419000320A0000","2026"
"001501000301A0000","2026"
